amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-12-12,AUD,1.1042
1.0,USD,2013-12-12,BGN,1.4198
1.0,USD,2013-12-12,BRL,2.3268
1.0,USD,2013-12-12,CAD,1.0578
1.0,USD,2013-12-12,CHF,0.88646
1.0,USD,2013-12-12,CNY,6.0744
1.0,USD,2013-12-12,CZK,19.9456
1.0,USD,2013-12-12,DKK,5.4161
1.0,USD,2013-12-12,EUR,0.72595
1.0,USD,2013-12-12,GBP,0.60958
1.0,USD,2013-12-12,HKD,7.7534
1.0,USD,2013-12-12,HRK,5.5452
1.0,USD,2013-12-12,HUF,220.32
1.0,USD,2013-12-12,IDR,12048.0
1.0,USD,2013-12-12,ILS,3.5039
1.0,USD,2013-12-12,INR,62.011
1.0,USD,2013-12-12,JPY,102.73
1.0,USD,2013-12-12,KRW,1051.42
1.0,USD,2013-12-12,LTL,2.5066
1.0,USD,2013-12-12,LVL,0.51034
1.0,USD,2013-12-12,MXN,12.978
1.0,USD,2013-12-12,MYR,3.228
1.0,USD,2013-12-12,NOK,6.1535
1.0,USD,2013-12-12,NZD,1.2023
1.0,USD,2013-12-12,PHP,44.161
1.0,USD,2013-12-12,PLN,3.0362
1.0,USD,2013-12-12,RON,3.2332
1.0,USD,2013-12-12,RUB,32.762
1.0,USD,2013-12-12,SEK,6.5774
1.0,USD,2013-12-12,SGD,1.2534
1.0,USD,2013-12-12,THB,32.088
1.0,USD,2013-12-12,TRY,2.038
1.0,USD,2013-12-12,ZAR,10.3574
