amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-03-20,AUD,1.1079
1.0,USD,2008-03-20,BGN,1.2681
1.0,USD,2008-03-20,BRL,1.7411
1.0,USD,2008-03-20,CAD,1.0255
1.0,USD,2008-03-20,CHF,1.0136
1.0,USD,2008-03-20,CNY,7.0516
1.0,USD,2008-03-20,CZK,16.5279
1.0,USD,2008-03-20,DKK,4.8368
1.0,USD,2008-03-20,EEK,10.145
1.0,USD,2008-03-20,EUR,0.64838
1.0,USD,2008-03-20,GBP,0.50464
1.0,USD,2008-03-20,HKD,7.7795
1.0,USD,2008-03-20,HRK,4.7079
1.0,USD,2008-03-20,HUF,167.41
1.0,USD,2008-03-20,IDR,9235.0
1.0,USD,2008-03-20,ISK,78.817
1.0,USD,2008-03-20,JPY,99.33
1.0,USD,2008-03-20,KRW,1009.6
1.0,USD,2008-03-20,LTL,2.2387
1.0,USD,2008-03-20,LVL,0.45147
1.0,USD,2008-03-20,MXN,10.7225
1.0,USD,2008-03-20,MYR,3.178
1.0,USD,2008-03-20,NOK,5.2634
1.0,USD,2008-03-20,NZD,1.2616
1.0,USD,2008-03-20,PHP,41.3
1.0,USD,2008-03-20,PLN,2.2932
1.0,USD,2008-03-20,RON,2.4191
1.0,USD,2008-03-20,RUB,23.814
1.0,USD,2008-03-20,SEK,6.1026
1.0,USD,2008-03-20,SGD,1.3893
1.0,USD,2008-03-20,SKK,21.25
1.0,USD,2008-03-20,THB,31.325
1.0,USD,2008-03-20,TRY,1.2473
1.0,USD,2008-03-20,ZAR,8.1401
