amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-11-13,AUD,1.3089
1.0,USD,2017-11-13,BGN,1.6779
1.0,USD,2017-11-13,BRL,3.2912
1.0,USD,2017-11-13,CAD,1.2705
1.0,USD,2017-11-13,CHF,0.99442
1.0,USD,2017-11-13,CNY,6.6412
1.0,USD,2017-11-13,CZK,21.935
1.0,USD,2017-11-13,DKK,6.3844
1.0,USD,2017-11-13,EUR,0.85793
1.0,USD,2017-11-13,GBP,0.76371
1.0,USD,2017-11-13,HKD,7.7991
1.0,USD,2017-11-13,HRK,6.4774
1.0,USD,2017-11-13,HUF,267.71
1.0,USD,2017-11-13,IDR,13565.0
1.0,USD,2017-11-13,ILS,3.543
1.0,USD,2017-11-13,INR,65.452
1.0,USD,2017-11-13,JPY,113.31
1.0,USD,2017-11-13,KRW,1119.6
1.0,USD,2017-11-13,MXN,19.173
1.0,USD,2017-11-13,MYR,4.1915
1.0,USD,2017-11-13,NOK,8.1428
1.0,USD,2017-11-13,NZD,1.4479
1.0,USD,2017-11-13,PHP,51.239
1.0,USD,2017-11-13,PLN,3.6332
1.0,USD,2017-11-13,RON,3.9947
1.0,USD,2017-11-13,RUB,59.481
1.0,USD,2017-11-13,SEK,8.3824
1.0,USD,2017-11-13,SGD,1.3613
1.0,USD,2017-11-13,THB,33.06
1.0,USD,2017-11-13,TRY,3.888
1.0,USD,2017-11-13,ZAR,14.558
