amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-11-01,AUD,1.3035
1.0,USD,2017-11-01,BGN,1.6843
1.0,USD,2017-11-01,BRL,3.2854
1.0,USD,2017-11-01,CAD,1.2906
1.0,USD,2017-11-01,CHF,1.0024
1.0,USD,2017-11-01,CNY,6.611
1.0,USD,2017-11-01,CZK,22.009
1.0,USD,2017-11-01,DKK,6.4085
1.0,USD,2017-11-01,EUR,0.86118
1.0,USD,2017-11-01,GBP,0.75254
1.0,USD,2017-11-01,HKD,7.8017
1.0,USD,2017-11-01,HRK,6.4761
1.0,USD,2017-11-01,HUF,268.47
1.0,USD,2017-11-01,IDR,13584.0
1.0,USD,2017-11-01,ILS,3.5175
1.0,USD,2017-11-01,INR,64.6
1.0,USD,2017-11-01,JPY,114.19
1.0,USD,2017-11-01,KRW,1112.22
1.0,USD,2017-11-01,MXN,19.1836
1.0,USD,2017-11-01,MYR,4.2315
1.0,USD,2017-11-01,NOK,8.1476
1.0,USD,2017-11-01,NZD,1.4525
1.0,USD,2017-11-01,PHP,51.677
1.0,USD,2017-11-01,PLN,3.6461
1.0,USD,2017-11-01,RON,3.9643
1.0,USD,2017-11-01,RUB,58.138
1.0,USD,2017-11-01,SEK,8.3995
1.0,USD,2017-11-01,SGD,1.3614
1.0,USD,2017-11-01,THB,33.16
1.0,USD,2017-11-01,TRY,3.8231
1.0,USD,2017-11-01,ZAR,14.1159
