amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-01-08,AUD,1.2821
1.0,USD,2007-01-08,BGN,1.5038
1.0,USD,2007-01-08,CAD,1.175
1.0,USD,2007-01-08,CHF,1.2377
1.0,USD,2007-01-08,CNY,7.817
1.0,USD,2007-01-08,CYP,0.44472
1.0,USD,2007-01-08,CZK,21.259
1.0,USD,2007-01-08,DKK,5.7302
1.0,USD,2007-01-08,EEK,12.0303
1.0,USD,2007-01-08,EUR,0.76888
1.0,USD,2007-01-08,GBP,0.51753
1.0,USD,2007-01-08,HKD,7.7936
1.0,USD,2007-01-08,HRK,5.6655
1.0,USD,2007-01-08,HUF,194.73
1.0,USD,2007-01-08,IDR,9040.0
1.0,USD,2007-01-08,ISK,70.813
1.0,USD,2007-01-08,JPY,118.73
1.0,USD,2007-01-08,KRW,938.1
1.0,USD,2007-01-08,LTL,2.6548
1.0,USD,2007-01-08,LVL,0.53668
1.0,USD,2007-01-08,MTL,0.33008
1.0,USD,2007-01-08,MYR,3.5145
1.0,USD,2007-01-08,NOK,6.354
1.0,USD,2007-01-08,NZD,1.4587
1.0,USD,2007-01-08,PHP,48.78
1.0,USD,2007-01-08,PLN,2.9727
1.0,USD,2007-01-08,RON,2.6043
1.0,USD,2007-01-08,RUB,26.757
1.0,USD,2007-01-08,SEK,6.9668
1.0,USD,2007-01-08,SGD,1.5377
1.0,USD,2007-01-08,SKK,26.473
1.0,USD,2007-01-08,THB,35.654
1.0,USD,2007-01-08,TRY,1.4439
1.0,USD,2007-01-08,ZAR,7.2428
