amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-04-02,AUD,1.4552
1.0,USD,2026-04-02,BRL,5.1818
1.0,USD,2026-04-02,CAD,1.3909
1.0,USD,2026-04-02,CHF,0.79939
1.0,USD,2026-04-02,CNY,6.8976
1.0,USD,2026-04-02,CZK,21.293
1.0,USD,2026-04-02,DKK,6.4835
1.0,USD,2026-04-02,EUR,0.86768
1.0,USD,2026-04-02,GBP,0.75708
1.0,USD,2026-04-02,HKD,7.8373
1.0,USD,2026-04-02,HUF,333.13
1.0,USD,2026-04-02,IDR,17011.0
1.0,USD,2026-04-02,ILS,3.1533
1.0,USD,2026-04-02,INR,93.1
1.0,USD,2026-04-02,ISK,125.29
1.0,USD,2026-04-02,JPY,159.6
1.0,USD,2026-04-02,KRW,1516.65
1.0,USD,2026-04-02,MXN,17.9393
1.0,USD,2026-04-02,MYR,4.039
1.0,USD,2026-04-02,NOK,9.7427
1.0,USD,2026-04-02,NZD,1.7519
1.0,USD,2026-04-02,PHP,60.616
1.0,USD,2026-04-02,PLN,3.7184
1.0,USD,2026-04-02,RON,4.4237
1.0,USD,2026-04-02,SEK,9.4993
1.0,USD,2026-04-02,SGD,1.2871
1.0,USD,2026-04-02,THB,32.765
1.0,USD,2026-04-02,TRY,44.495
1.0,USD,2026-04-02,ZAR,17.0118
