amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-04-26,AUD,1.4214
1.0,USD,2019-04-26,BGN,1.7568
1.0,USD,2019-04-26,BRL,3.9643
1.0,USD,2019-04-26,CAD,1.3491
1.0,USD,2019-04-26,CHF,1.0215
1.0,USD,2019-04-26,CNY,6.7359
1.0,USD,2019-04-26,CZK,23.089
1.0,USD,2019-04-26,DKK,6.7056
1.0,USD,2019-04-26,EUR,0.89823
1.0,USD,2019-04-26,GBP,0.77553
1.0,USD,2019-04-26,HKD,7.8449
1.0,USD,2019-04-26,HRK,6.6617
1.0,USD,2019-04-26,HUF,289.33
1.0,USD,2019-04-26,IDR,14196.0
1.0,USD,2019-04-26,ILS,3.634
1.0,USD,2019-04-26,INR,70.017
1.0,USD,2019-04-26,ISK,122.16
1.0,USD,2019-04-26,JPY,111.78
1.0,USD,2019-04-26,KRW,1160.93
1.0,USD,2019-04-26,MXN,19.0613
1.0,USD,2019-04-26,MYR,4.139
1.0,USD,2019-04-26,NOK,8.6817
1.0,USD,2019-04-26,NZD,1.5035
1.0,USD,2019-04-26,PHP,52.164
1.0,USD,2019-04-26,PLN,3.8514
1.0,USD,2019-04-26,RON,4.2753
1.0,USD,2019-04-26,RUB,64.774
1.0,USD,2019-04-26,SEK,9.4977
1.0,USD,2019-04-26,SGD,1.3631
1.0,USD,2019-04-26,THB,31.99
1.0,USD,2019-04-26,TRY,5.9501
1.0,USD,2019-04-26,ZAR,14.4149
