amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-09-02,AUD,1.5596
1.0,USD,2003-09-02,BGN,1.7945
1.0,USD,2003-09-02,CAD,1.3893
1.0,USD,2003-09-02,CHF,1.4157
1.0,USD,2003-09-02,CYP,0.53768
1.0,USD,2003-09-02,CZK,29.89
1.0,USD,2003-09-02,DKK,6.8449
1.0,USD,2003-09-02,EEK,14.4222
1.0,USD,2003-09-02,EUR,0.92174
1.0,USD,2003-09-02,GBP,0.63794
1.0,USD,2003-09-02,HKD,7.7994
1.0,USD,2003-09-02,HUF,237.42
1.0,USD,2003-09-02,ISK,81.74
1.0,USD,2003-09-02,JPY,117.01
1.0,USD,2003-09-02,KRW,1177.45
1.0,USD,2003-09-02,LTL,3.1827
1.0,USD,2003-09-02,LVL,0.57858
1.0,USD,2003-09-02,MTL,0.39137
1.0,USD,2003-09-02,NOK,7.5813
1.0,USD,2003-09-02,NZD,1.7526
1.0,USD,2003-09-02,PLN,4.0151
1.0,USD,2003-09-02,ROL,34379.0
1.0,USD,2003-09-02,SEK,8.4625
1.0,USD,2003-09-02,SGD,1.7585
1.0,USD,2003-09-02,SIT,216.65
1.0,USD,2003-09-02,SKK,38.69
1.0,USD,2003-09-02,TRL,1390543.0
1.0,USD,2003-09-02,ZAR,7.3446
