amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-04-28,AUD,1.0664
1.0,USD,2008-04-28,BGN,1.2515
1.0,USD,2008-04-28,BRL,1.6642
1.0,USD,2008-04-28,CAD,1.0144
1.0,USD,2008-04-28,CHF,1.0354
1.0,USD,2008-04-28,CNY,7.0014
1.0,USD,2008-04-28,CZK,16.0999
1.0,USD,2008-04-28,DKK,4.775
1.0,USD,2008-04-28,EEK,10.0119
1.0,USD,2008-04-28,EUR,0.63988
1.0,USD,2008-04-28,GBP,0.50211
1.0,USD,2008-04-28,HKD,7.7902
1.0,USD,2008-04-28,HRK,4.6475
1.0,USD,2008-04-28,HUF,161.43
1.0,USD,2008-04-28,IDR,9215.0
1.0,USD,2008-04-28,ISK,73.279
1.0,USD,2008-04-28,JPY,104.65
1.0,USD,2008-04-28,KRW,996.25
1.0,USD,2008-04-28,LTL,2.2094
1.0,USD,2008-04-28,LVL,0.44663
1.0,USD,2008-04-28,MXN,10.4445
1.0,USD,2008-04-28,MYR,3.1595
1.0,USD,2008-04-28,NOK,5.0969
1.0,USD,2008-04-28,NZD,1.2737
1.0,USD,2008-04-28,PHP,42.255
1.0,USD,2008-04-28,PLN,2.1967
1.0,USD,2008-04-28,RON,2.3181
1.0,USD,2008-04-28,RUB,23.619
1.0,USD,2008-04-28,SEK,5.9837
1.0,USD,2008-04-28,SGD,1.3625
1.0,USD,2008-04-28,SKK,20.637
1.0,USD,2008-04-28,THB,31.695
1.0,USD,2008-04-28,TRY,1.2794
1.0,USD,2008-04-28,ZAR,7.5484
