amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-07-04,AUD,1.7986
1.0,USD,2002-07-04,BGN,1.9903
1.0,USD,2002-07-04,CAD,1.5317
1.0,USD,2002-07-04,CHF,1.496
1.0,USD,2002-07-04,CYP,0.59174
1.0,USD,2002-07-04,CZK,30.038
1.0,USD,2002-07-04,DKK,7.5872
1.0,USD,2002-07-04,EEK,15.9822
1.0,USD,2002-07-04,EUR,1.0215
1.0,USD,2002-07-04,GBP,0.65516
1.0,USD,2002-07-04,HKD,7.8
1.0,USD,2002-07-04,HUF,253.88
1.0,USD,2002-07-04,ISK,86.58
1.0,USD,2002-07-04,JPY,119.98
1.0,USD,2002-07-04,KRW,1200.5
1.0,USD,2002-07-04,LTL,3.5273
1.0,USD,2002-07-04,LVL,0.6049
1.0,USD,2002-07-04,MTL,0.424
1.0,USD,2002-07-04,NOK,7.4796
1.0,USD,2002-07-04,NZD,2.0584
1.0,USD,2002-07-04,PLN,4.1209
1.0,USD,2002-07-04,ROL,33196.0
1.0,USD,2002-07-04,SEK,9.3243
1.0,USD,2002-07-04,SGD,1.7679
1.0,USD,2002-07-04,SIT,231.03
1.0,USD,2002-07-04,SKK,45.367
1.0,USD,2002-07-04,TRL,1625128.0
1.0,USD,2002-07-04,ZAR,10.205
