amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-07-09,AUD,1.766
1.0,USD,2002-07-09,BGN,1.9598
1.0,USD,2002-07-09,CAD,1.5217
1.0,USD,2002-07-09,CHF,1.4825
1.0,USD,2002-07-09,CYP,0.58258
1.0,USD,2002-07-09,CZK,29.335
1.0,USD,2002-07-09,DKK,7.4802
1.0,USD,2002-07-09,EEK,15.7569
1.0,USD,2002-07-09,EUR,1.007
1.0,USD,2002-07-09,GBP,0.64703
1.0,USD,2002-07-09,HKD,7.7997
1.0,USD,2002-07-09,HUF,255.39
1.0,USD,2002-07-09,ISK,85.97
1.0,USD,2002-07-09,JPY,118.15
1.0,USD,2002-07-09,KRW,1182.3
1.0,USD,2002-07-09,LTL,3.4776
1.0,USD,2002-07-09,LVL,0.6007
1.0,USD,2002-07-09,MTL,0.41964
1.0,USD,2002-07-09,NOK,7.361
1.0,USD,2002-07-09,NZD,2.0327
1.0,USD,2002-07-09,PLN,4.2168
1.0,USD,2002-07-09,ROL,33085.0
1.0,USD,2002-07-09,SEK,9.2497
1.0,USD,2002-07-09,SGD,1.7569
1.0,USD,2002-07-09,SIT,228.29
1.0,USD,2002-07-09,SKK,44.654
1.0,USD,2002-07-09,TRL,1664653.0
1.0,USD,2002-07-09,ZAR,10.03
