amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-12-07,AUD,1.5233
1.0,USD,2023-12-07,BGN,1.8158
1.0,USD,2023-12-07,BRL,4.8848
1.0,USD,2023-12-07,CAD,1.3607
1.0,USD,2023-12-07,CHF,0.87698
1.0,USD,2023-12-07,CNY,7.1542
1.0,USD,2023-12-07,CZK,22.613
1.0,USD,2023-12-07,DKK,6.9215
1.0,USD,2023-12-07,EUR,0.92842
1.0,USD,2023-12-07,GBP,0.79612
1.0,USD,2023-12-07,HKD,7.8149
1.0,USD,2023-12-07,HUF,354.08
1.0,USD,2023-12-07,IDR,15540.0
1.0,USD,2023-12-07,ILS,3.7008
1.0,USD,2023-12-07,INR,83.36
1.0,USD,2023-12-07,ISK,139.36
1.0,USD,2023-12-07,JPY,145.0
1.0,USD,2023-12-07,KRW,1319.3
1.0,USD,2023-12-07,MXN,17.3197
1.0,USD,2023-12-07,MYR,4.674
1.0,USD,2023-12-07,NOK,10.9122
1.0,USD,2023-12-07,NZD,1.6297
1.0,USD,2023-12-07,PHP,55.305
1.0,USD,2023-12-07,PLN,4.0213
1.0,USD,2023-12-07,RON,4.6103
1.0,USD,2023-12-07,SEK,10.45
1.0,USD,2023-12-07,SGD,1.3403
1.0,USD,2023-12-07,THB,35.21
1.0,USD,2023-12-07,TRY,28.932
1.0,USD,2023-12-07,ZAR,18.7596
