amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-02-10,AUD,1.4436
1.0,USD,2023-02-10,BGN,1.8296
1.0,USD,2023-02-10,BRL,5.2615
1.0,USD,2023-02-10,CAD,1.3437
1.0,USD,2023-02-10,CHF,0.92348
1.0,USD,2023-02-10,CNY,6.8136
1.0,USD,2023-02-10,CZK,22.163
1.0,USD,2023-02-10,DKK,6.964
1.0,USD,2023-02-10,EUR,0.93545
1.0,USD,2023-02-10,GBP,0.82645
1.0,USD,2023-02-10,HKD,7.85
1.0,USD,2023-02-10,HUF,364.62
1.0,USD,2023-02-10,IDR,15185.0
1.0,USD,2023-02-10,ILS,3.5379
1.0,USD,2023-02-10,INR,82.55
1.0,USD,2023-02-10,ISK,142.28
1.0,USD,2023-02-10,JPY,130.85
1.0,USD,2023-02-10,KRW,1266.7
1.0,USD,2023-02-10,MXN,18.7596
1.0,USD,2023-02-10,MYR,4.3325
1.0,USD,2023-02-10,NOK,10.1693
1.0,USD,2023-02-10,NZD,1.5813
1.0,USD,2023-02-10,PHP,54.45
1.0,USD,2023-02-10,PLN,4.4724
1.0,USD,2023-02-10,RON,4.5856
1.0,USD,2023-02-10,SEK,10.4425
1.0,USD,2023-02-10,SGD,1.3283
1.0,USD,2023-02-10,THB,33.73
1.0,USD,2023-02-10,TRY,18.8363
1.0,USD,2023-02-10,ZAR,17.8516
