amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-06-13,AUD,1.3514
1.0,USD,2016-06-13,BGN,1.7357
1.0,USD,2016-06-13,BRL,3.4398
1.0,USD,2016-06-13,CAD,1.2771
1.0,USD,2016-06-13,CHF,0.96628
1.0,USD,2016-06-13,CNY,6.5861
1.0,USD,2016-06-13,CZK,23.993
1.0,USD,2016-06-13,DKK,6.5989
1.0,USD,2016-06-13,EUR,0.88747
1.0,USD,2016-06-13,GBP,0.70567
1.0,USD,2016-06-13,HKD,7.7627
1.0,USD,2016-06-13,HRK,6.6831
1.0,USD,2016-06-13,HUF,277.22
1.0,USD,2016-06-13,IDR,13322.0
1.0,USD,2016-06-13,ILS,3.8702
1.0,USD,2016-06-13,INR,67.103
1.0,USD,2016-06-13,JPY,106.06
1.0,USD,2016-06-13,KRW,1173.79
1.0,USD,2016-06-13,MXN,18.6963
1.0,USD,2016-06-13,MYR,4.0919
1.0,USD,2016-06-13,NOK,8.277
1.0,USD,2016-06-13,NZD,1.4154
1.0,USD,2016-06-13,PHP,46.15
1.0,USD,2016-06-13,PLN,3.8946
1.0,USD,2016-06-13,RON,4.0094
1.0,USD,2016-06-13,RUB,65.696
1.0,USD,2016-06-13,SEK,8.277
1.0,USD,2016-06-13,SGD,1.3553
1.0,USD,2016-06-13,THB,35.205
1.0,USD,2016-06-13,TRY,2.9232
1.0,USD,2016-06-13,ZAR,15.1757
