amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-08-21,AUD,1.2452
1.0,USD,2007-08-21,BGN,1.4479
1.0,USD,2007-08-21,CAD,1.0584
1.0,USD,2007-08-21,CHF,1.2028
1.0,USD,2007-08-21,CNY,7.5906
1.0,USD,2007-08-21,CYP,0.43248
1.0,USD,2007-08-21,CZK,20.483
1.0,USD,2007-08-21,DKK,5.5091
1.0,USD,2007-08-21,EEK,11.5832
1.0,USD,2007-08-21,EUR,0.7403
1.0,USD,2007-08-21,GBP,0.50418
1.0,USD,2007-08-21,HKD,7.8115
1.0,USD,2007-08-21,HRK,5.4258
1.0,USD,2007-08-21,HUF,192.77
1.0,USD,2007-08-21,IDR,9440.0
1.0,USD,2007-08-21,ISK,66.834
1.0,USD,2007-08-21,JPY,114.73
1.0,USD,2007-08-21,KRW,943.55
1.0,USD,2007-08-21,LTL,2.5561
1.0,USD,2007-08-21,LVL,0.51562
1.0,USD,2007-08-21,MTL,0.31781
1.0,USD,2007-08-21,MYR,3.4975
1.0,USD,2007-08-21,NOK,5.9213
1.0,USD,2007-08-21,NZD,1.4265
1.0,USD,2007-08-21,PHP,46.8
1.0,USD,2007-08-21,PLN,2.8468
1.0,USD,2007-08-21,RON,2.4228
1.0,USD,2007-08-21,RUB,25.853
1.0,USD,2007-08-21,SEK,6.9326
1.0,USD,2007-08-21,SGD,1.5261
1.0,USD,2007-08-21,SKK,25.007
1.0,USD,2007-08-21,THB,32.858
1.0,USD,2007-08-21,TRY,1.3599
1.0,USD,2007-08-21,ZAR,7.3828
