amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-08-24,AUD,1.3802
1.0,USD,2021-08-24,BGN,1.6659
1.0,USD,2021-08-24,BRL,5.3391
1.0,USD,2021-08-24,CAD,1.2625
1.0,USD,2021-08-24,CHF,0.91235
1.0,USD,2021-08-24,CNY,6.4772
1.0,USD,2021-08-24,CZK,21.749
1.0,USD,2021-08-24,DKK,6.3348
1.0,USD,2021-08-24,EUR,0.85179
1.0,USD,2021-08-24,GBP,0.72894
1.0,USD,2021-08-24,HKD,7.7894
1.0,USD,2021-08-24,HRK,6.3831
1.0,USD,2021-08-24,HUF,297.86
1.0,USD,2021-08-24,IDR,14393.0
1.0,USD,2021-08-24,ILS,3.2188
1.0,USD,2021-08-24,INR,74.157
1.0,USD,2021-08-24,ISK,127.77
1.0,USD,2021-08-24,JPY,109.66
1.0,USD,2021-08-24,KRW,1166.1
1.0,USD,2021-08-24,MXN,20.325
1.0,USD,2021-08-24,MYR,4.2185
1.0,USD,2021-08-24,NOK,8.8589
1.0,USD,2021-08-24,NZD,1.4389
1.0,USD,2021-08-24,PHP,50.071
1.0,USD,2021-08-24,PLN,3.9005
1.0,USD,2021-08-24,RON,4.1976
1.0,USD,2021-08-24,RUB,73.893
1.0,USD,2021-08-24,SEK,8.6959
1.0,USD,2021-08-24,SGD,1.3559
1.0,USD,2021-08-24,THB,32.875
1.0,USD,2021-08-24,TRY,8.4187
1.0,USD,2021-08-24,ZAR,15.0683
