amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-08-19,AUD,1.3953
1.0,USD,2021-08-19,BGN,1.6722
1.0,USD,2021-08-19,BRL,5.4431
1.0,USD,2021-08-19,CAD,1.2756
1.0,USD,2021-08-19,CHF,0.91681
1.0,USD,2021-08-19,CNY,6.4895
1.0,USD,2021-08-19,CZK,21.803
1.0,USD,2021-08-19,DKK,6.3585
1.0,USD,2021-08-19,EUR,0.85499
1.0,USD,2021-08-19,GBP,0.73122
1.0,USD,2021-08-19,HKD,7.7908
1.0,USD,2021-08-19,HRK,6.4148
1.0,USD,2021-08-19,HUF,300.09
1.0,USD,2021-08-19,IDR,14468.0
1.0,USD,2021-08-19,ILS,3.251
1.0,USD,2021-08-19,INR,74.384
1.0,USD,2021-08-19,ISK,127.22
1.0,USD,2021-08-19,JPY,109.62
1.0,USD,2021-08-19,KRW,1175.91
1.0,USD,2021-08-19,MXN,20.165
1.0,USD,2021-08-19,MYR,4.2385
1.0,USD,2021-08-19,NOK,9.0159
1.0,USD,2021-08-19,NZD,1.4621
1.0,USD,2021-08-19,PHP,50.516
1.0,USD,2021-08-19,PLN,3.9186
1.0,USD,2021-08-19,RON,4.2147
1.0,USD,2021-08-19,RUB,74.145
1.0,USD,2021-08-19,SEK,8.7892
1.0,USD,2021-08-19,SGD,1.363
1.0,USD,2021-08-19,THB,33.34
1.0,USD,2021-08-19,TRY,8.5269
1.0,USD,2021-08-19,ZAR,15.1765
