amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-09-19,AUD,2.0347
1.0,USD,2001-09-19,BGN,2.1027
1.0,USD,2001-09-19,CAD,1.5716
1.0,USD,2001-09-19,CHF,1.6024
1.0,USD,2001-09-19,CYP,0.61885
1.0,USD,2001-09-19,CZK,37.02
1.0,USD,2001-09-19,DKK,8.0388
1.0,USD,2001-09-19,EEK,16.9006
1.0,USD,2001-09-19,EUR,1.0801
1.0,USD,2001-09-19,GBP,0.68298
1.0,USD,2001-09-19,HKD,7.7995
1.0,USD,2001-09-19,HUF,278.84
1.0,USD,2001-09-19,ISK,99.71
1.0,USD,2001-09-19,JPY,117.56
1.0,USD,2001-09-19,KRW,1296.5
1.0,USD,2001-09-19,LTL,3.9991
1.0,USD,2001-09-19,LVL,0.61676
1.0,USD,2001-09-19,MTL,0.4407
1.0,USD,2001-09-19,NOK,8.6055
1.0,USD,2001-09-19,NZD,2.4392
1.0,USD,2001-09-19,PLN,4.2231
1.0,USD,2001-09-19,ROL,30260.0
1.0,USD,2001-09-19,SEK,10.5006
1.0,USD,2001-09-19,SGD,1.741
1.0,USD,2001-09-19,SIT,237.46
1.0,USD,2001-09-19,SKK,47.267
1.0,USD,2001-09-19,TRL,1493843.0
1.0,USD,2001-09-19,ZAR,8.6487
