amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-12-27,AUD,1.1452
1.0,USD,2007-12-27,BGN,1.3473
1.0,USD,2007-12-27,CAD,0.98271
1.0,USD,2007-12-27,CHF,1.1492
1.0,USD,2007-12-27,CNY,7.3175
1.0,USD,2007-12-27,CYP,0.40319
1.0,USD,2007-12-27,CZK,18.3301
1.0,USD,2007-12-27,DKK,5.137
1.0,USD,2007-12-27,EEK,10.7789
1.0,USD,2007-12-27,EUR,0.6889
1.0,USD,2007-12-27,GBP,0.5021
1.0,USD,2007-12-27,HKD,7.7996
1.0,USD,2007-12-27,HRK,5.0481
1.0,USD,2007-12-27,HUF,174.99
1.0,USD,2007-12-27,IDR,9417.0
1.0,USD,2007-12-27,ISK,63.206
1.0,USD,2007-12-27,JPY,114.51
1.0,USD,2007-12-27,KRW,940.6
1.0,USD,2007-12-27,LTL,2.3786
1.0,USD,2007-12-27,LVL,0.47995
1.0,USD,2007-12-27,MTL,0.29574
1.0,USD,2007-12-27,MYR,3.334
1.0,USD,2007-12-27,NOK,5.5081
1.0,USD,2007-12-27,NZD,1.3008
1.0,USD,2007-12-27,PHP,41.475
1.0,USD,2007-12-27,PLN,2.4855
1.0,USD,2007-12-27,RON,2.4379
1.0,USD,2007-12-27,RUB,24.66
1.0,USD,2007-12-27,SEK,6.5228
1.0,USD,2007-12-27,SGD,1.451
1.0,USD,2007-12-27,SKK,23.157
1.0,USD,2007-12-27,THB,29.939
1.0,USD,2007-12-27,TRY,1.1761
1.0,USD,2007-12-27,ZAR,6.8719
