amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-12-18,AUD,1.1586
1.0,USD,2007-12-18,BGN,1.3567
1.0,USD,2007-12-18,CAD,1.006
1.0,USD,2007-12-18,CHF,1.1516
1.0,USD,2007-12-18,CNY,7.3852
1.0,USD,2007-12-18,CYP,0.40599
1.0,USD,2007-12-18,CZK,18.2804
1.0,USD,2007-12-18,DKK,5.1762
1.0,USD,2007-12-18,EEK,10.8536
1.0,USD,2007-12-18,EUR,0.69367
1.0,USD,2007-12-18,GBP,0.49587
1.0,USD,2007-12-18,HKD,7.8008
1.0,USD,2007-12-18,HRK,5.0659
1.0,USD,2007-12-18,HUF,176.05
1.0,USD,2007-12-18,IDR,9395.0
1.0,USD,2007-12-18,ISK,62.909
1.0,USD,2007-12-18,JPY,113.37
1.0,USD,2007-12-18,KRW,939.45
1.0,USD,2007-12-18,LTL,2.3951
1.0,USD,2007-12-18,LVL,0.48307
1.0,USD,2007-12-18,MTL,0.29779
1.0,USD,2007-12-18,MYR,3.3525
1.0,USD,2007-12-18,NOK,5.5674
1.0,USD,2007-12-18,NZD,1.3203
1.0,USD,2007-12-18,PHP,42.0
1.0,USD,2007-12-18,PLN,2.5052
1.0,USD,2007-12-18,RON,2.4554
1.0,USD,2007-12-18,RUB,24.704
1.0,USD,2007-12-18,SEK,6.547
1.0,USD,2007-12-18,SGD,1.4591
1.0,USD,2007-12-18,SKK,23.28
1.0,USD,2007-12-18,THB,30.574
1.0,USD,2007-12-18,TRY,1.1894
1.0,USD,2007-12-18,ZAR,6.9124
