amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-12-13,AUD,1.139
1.0,USD,2007-12-13,BGN,1.332
1.0,USD,2007-12-13,CAD,1.0158
1.0,USD,2007-12-13,CHF,1.1362
1.0,USD,2007-12-13,CNY,7.3692
1.0,USD,2007-12-13,CYP,0.3986
1.0,USD,2007-12-13,CZK,17.8765
1.0,USD,2007-12-13,DKK,5.0817
1.0,USD,2007-12-13,EEK,10.6563
1.0,USD,2007-12-13,EUR,0.68106
1.0,USD,2007-12-13,GBP,0.48992
1.0,USD,2007-12-13,HKD,7.7968
1.0,USD,2007-12-13,HRK,4.9836
1.0,USD,2007-12-13,HUF,171.91
1.0,USD,2007-12-13,IDR,9310.0
1.0,USD,2007-12-13,ISK,61.023
1.0,USD,2007-12-13,JPY,111.84
1.0,USD,2007-12-13,KRW,924.95
1.0,USD,2007-12-13,LTL,2.3516
1.0,USD,2007-12-13,LVL,0.47463
1.0,USD,2007-12-13,MTL,0.29238
1.0,USD,2007-12-13,MYR,3.3123
1.0,USD,2007-12-13,NOK,5.4022
1.0,USD,2007-12-13,NZD,1.2781
1.0,USD,2007-12-13,PHP,41.01
1.0,USD,2007-12-13,PLN,2.4426
1.0,USD,2007-12-13,RON,2.4014
1.0,USD,2007-12-13,RUB,24.455
1.0,USD,2007-12-13,SEK,6.4291
1.0,USD,2007-12-13,SGD,1.4407
1.0,USD,2007-12-13,SKK,22.675
1.0,USD,2007-12-13,THB,30.22
1.0,USD,2007-12-13,TRY,1.1735
1.0,USD,2007-12-13,ZAR,6.7711
