amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-11-23,AUD,1.3837
1.0,USD,2018-11-23,BGN,1.7229
1.0,USD,2018-11-23,BRL,3.8059
1.0,USD,2018-11-23,CAD,1.323
1.0,USD,2018-11-23,CHF,0.99683
1.0,USD,2018-11-23,CNY,6.9473
1.0,USD,2018-11-23,CZK,22.863
1.0,USD,2018-11-23,DKK,6.5731
1.0,USD,2018-11-23,EUR,0.8809
1.0,USD,2018-11-23,GBP,0.77942
1.0,USD,2018-11-23,HKD,7.8257
1.0,USD,2018-11-23,HRK,6.5472
1.0,USD,2018-11-23,HUF,283.68
1.0,USD,2018-11-23,IDR,14531.0
1.0,USD,2018-11-23,ILS,3.7362
1.0,USD,2018-11-23,INR,70.648
1.0,USD,2018-11-23,ISK,123.68
1.0,USD,2018-11-23,JPY,112.82
1.0,USD,2018-11-23,KRW,1132.09
1.0,USD,2018-11-23,MXN,20.347
1.0,USD,2018-11-23,MYR,4.1962
1.0,USD,2018-11-23,NOK,8.5769
1.0,USD,2018-11-23,NZD,1.4752
1.0,USD,2018-11-23,PHP,52.393
1.0,USD,2018-11-23,PLN,3.7834
1.0,USD,2018-11-23,RON,4.103
1.0,USD,2018-11-23,RUB,65.813
1.0,USD,2018-11-23,SEK,9.0771
1.0,USD,2018-11-23,SGD,1.3746
1.0,USD,2018-11-23,THB,33.08
1.0,USD,2018-11-23,TRY,5.2847
1.0,USD,2018-11-23,ZAR,13.8748
