amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-09-19,AUD,1.4658
1.0,USD,2024-09-19,BGN,1.7531
1.0,USD,2024-09-19,BRL,5.3998
1.0,USD,2024-09-19,CAD,1.3544
1.0,USD,2024-09-19,CHF,0.84797
1.0,USD,2024-09-19,CNY,7.0659
1.0,USD,2024-09-19,CZK,22.482
1.0,USD,2024-09-19,DKK,6.6863
1.0,USD,2024-09-19,EUR,0.89638
1.0,USD,2024-09-19,GBP,0.75254
1.0,USD,2024-09-19,HKD,7.7942
1.0,USD,2024-09-19,HUF,353.67
1.0,USD,2024-09-19,IDR,15170.0
1.0,USD,2024-09-19,ILS,3.7557
1.0,USD,2024-09-19,INR,83.65
1.0,USD,2024-09-19,ISK,136.7
1.0,USD,2024-09-19,JPY,143.0
1.0,USD,2024-09-19,KRW,1328.05
1.0,USD,2024-09-19,MXN,19.1744
1.0,USD,2024-09-19,MYR,4.21
1.0,USD,2024-09-19,NOK,10.4588
1.0,USD,2024-09-19,NZD,1.5996
1.0,USD,2024-09-19,PHP,55.53
1.0,USD,2024-09-19,PLN,3.8238
1.0,USD,2024-09-19,RON,4.4589
1.0,USD,2024-09-19,SEK,10.1448
1.0,USD,2024-09-19,SGD,1.2921
1.0,USD,2024-09-19,THB,33.135
1.0,USD,2024-09-19,TRY,34.025
1.0,USD,2024-09-19,ZAR,17.4304
