amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-09-04,AUD,1.186
1.0,USD,2009-09-04,BGN,1.3713
1.0,USD,2009-09-04,BRL,1.8559
1.0,USD,2009-09-04,CAD,1.0925
1.0,USD,2009-09-04,CHF,1.0628
1.0,USD,2009-09-04,CNY,6.83
1.0,USD,2009-09-04,CZK,17.9225
1.0,USD,2009-09-04,DKK,5.2192
1.0,USD,2009-09-04,EEK,10.9708
1.0,USD,2009-09-04,EUR,0.70116
1.0,USD,2009-09-04,GBP,0.61141
1.0,USD,2009-09-04,HKD,7.7502
1.0,USD,2009-09-04,HRK,5.1419
1.0,USD,2009-09-04,HUF,192.36
1.0,USD,2009-09-04,IDR,10115.0
1.0,USD,2009-09-04,INR,48.89
1.0,USD,2009-09-04,JPY,92.87
1.0,USD,2009-09-04,KRW,1240.42
1.0,USD,2009-09-04,LTL,2.421
1.0,USD,2009-09-04,LVL,0.49243
1.0,USD,2009-09-04,MXN,13.5375
1.0,USD,2009-09-04,MYR,3.5255
1.0,USD,2009-09-04,NOK,6.0356
1.0,USD,2009-09-04,NZD,1.462
1.0,USD,2009-09-04,PHP,48.617
1.0,USD,2009-09-04,PLN,2.8849
1.0,USD,2009-09-04,RON,2.9777
1.0,USD,2009-09-04,RUB,31.644
1.0,USD,2009-09-04,SEK,7.2111
1.0,USD,2009-09-04,SGD,1.4386
1.0,USD,2009-09-04,THB,34.074
1.0,USD,2009-09-04,TRY,1.5019
1.0,USD,2009-09-04,ZAR,7.6522
