amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-07-20,AUD,1.3549
1.0,USD,2015-07-20,BGN,1.8022
1.0,USD,2015-07-20,BRL,3.1944
1.0,USD,2015-07-20,CAD,1.2985
1.0,USD,2015-07-20,CHF,0.96231
1.0,USD,2015-07-20,CNY,6.2088
1.0,USD,2015-07-20,CZK,24.947
1.0,USD,2015-07-20,DKK,6.8757
1.0,USD,2015-07-20,EUR,0.92149
1.0,USD,2015-07-20,GBP,0.64237
1.0,USD,2015-07-20,HKD,7.7513
1.0,USD,2015-07-20,HRK,7.0006
1.0,USD,2015-07-20,HUF,284.98
1.0,USD,2015-07-20,IDR,13418.0
1.0,USD,2015-07-20,ILS,3.8271
1.0,USD,2015-07-20,INR,63.655
1.0,USD,2015-07-20,JPY,124.24
1.0,USD,2015-07-20,KRW,1156.0
1.0,USD,2015-07-20,MXN,15.9075
1.0,USD,2015-07-20,MYR,3.8103
1.0,USD,2015-07-20,NOK,8.1971
1.0,USD,2015-07-20,NZD,1.5192
1.0,USD,2015-07-20,PHP,45.319
1.0,USD,2015-07-20,PLN,3.794
1.0,USD,2015-07-20,RON,4.0683
1.0,USD,2015-07-20,RUB,57.025
1.0,USD,2015-07-20,SEK,8.6107
1.0,USD,2015-07-20,SGD,1.3726
1.0,USD,2015-07-20,THB,34.43
1.0,USD,2015-07-20,TRY,2.6897
1.0,USD,2015-07-20,ZAR,12.411
