amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-07-17,AUD,1.3511
1.0,USD,2015-07-17,BGN,1.7961
1.0,USD,2015-07-17,BRL,3.1642
1.0,USD,2015-07-17,CAD,1.2978
1.0,USD,2015-07-17,CHF,0.95794
1.0,USD,2015-07-17,CNY,6.2095
1.0,USD,2015-07-17,CZK,24.845
1.0,USD,2015-07-17,DKK,6.8529
1.0,USD,2015-07-17,EUR,0.91836
1.0,USD,2015-07-17,GBP,0.64129
1.0,USD,2015-07-17,HKD,7.7504
1.0,USD,2015-07-17,HRK,6.9795
1.0,USD,2015-07-17,HUF,283.63
1.0,USD,2015-07-17,IDR,13343.0
1.0,USD,2015-07-17,ILS,3.7981
1.0,USD,2015-07-17,INR,63.474
1.0,USD,2015-07-17,JPY,123.99
1.0,USD,2015-07-17,KRW,1147.05
1.0,USD,2015-07-17,MXN,15.8087
1.0,USD,2015-07-17,MYR,3.7968
1.0,USD,2015-07-17,NOK,8.1555
1.0,USD,2015-07-17,NZD,1.5262
1.0,USD,2015-07-17,PHP,45.194
1.0,USD,2015-07-17,PLN,3.7701
1.0,USD,2015-07-17,RON,4.0582
1.0,USD,2015-07-17,RUB,56.862
1.0,USD,2015-07-17,SEK,8.5807
1.0,USD,2015-07-17,SGD,1.3656
1.0,USD,2015-07-17,THB,34.153
1.0,USD,2015-07-17,TRY,2.6506
1.0,USD,2015-07-17,ZAR,12.3235
