amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-11-03,AUD,1.394
1.0,USD,2015-11-03,BGN,1.7819
1.0,USD,2015-11-03,BRL,3.8095
1.0,USD,2015-11-03,CAD,1.3125
1.0,USD,2015-11-03,CHF,0.99025
1.0,USD,2015-11-03,CNY,6.3361
1.0,USD,2015-11-03,CZK,24.69
1.0,USD,2015-11-03,DKK,6.7955
1.0,USD,2015-11-03,EUR,0.91108
1.0,USD,2015-11-03,GBP,0.64974
1.0,USD,2015-11-03,HKD,7.7501
1.0,USD,2015-11-03,HRK,6.9114
1.0,USD,2015-11-03,HUF,285.6
1.0,USD,2015-11-03,IDR,13609.0
1.0,USD,2015-11-03,ILS,3.8761
1.0,USD,2015-11-03,INR,65.728
1.0,USD,2015-11-03,JPY,120.85
1.0,USD,2015-11-03,KRW,1134.74
1.0,USD,2015-11-03,MXN,16.485
1.0,USD,2015-11-03,MYR,4.2915
1.0,USD,2015-11-03,NOK,8.5104
1.0,USD,2015-11-03,NZD,1.4909
1.0,USD,2015-11-03,PHP,46.916
1.0,USD,2015-11-03,PLN,3.8757
1.0,USD,2015-11-03,RON,4.0402
1.0,USD,2015-11-03,RUB,63.36
1.0,USD,2015-11-03,SEK,8.5582
1.0,USD,2015-11-03,SGD,1.3997
1.0,USD,2015-11-03,THB,35.576
1.0,USD,2015-11-03,TRY,2.8446
1.0,USD,2015-11-03,ZAR,13.8978
