amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-06-14,AUD,1.3191
1.0,USD,2017-06-14,BGN,1.7458
1.0,USD,2017-06-14,BRL,3.3051
1.0,USD,2017-06-14,CAD,1.3207
1.0,USD,2017-06-14,CHF,0.97063
1.0,USD,2017-06-14,CNY,6.797
1.0,USD,2017-06-14,CZK,23.354
1.0,USD,2017-06-14,DKK,6.6378
1.0,USD,2017-06-14,EUR,0.89262
1.0,USD,2017-06-14,GBP,0.78515
1.0,USD,2017-06-14,HKD,7.8008
1.0,USD,2017-06-14,HRK,6.6049
1.0,USD,2017-06-14,HUF,273.49
1.0,USD,2017-06-14,IDR,13282.0
1.0,USD,2017-06-14,ILS,3.5295
1.0,USD,2017-06-14,INR,64.3
1.0,USD,2017-06-14,JPY,110.31
1.0,USD,2017-06-14,KRW,1125.1
1.0,USD,2017-06-14,MXN,18.038
1.0,USD,2017-06-14,MYR,4.258
1.0,USD,2017-06-14,NOK,8.4031
1.0,USD,2017-06-14,NZD,1.3794
1.0,USD,2017-06-14,PHP,49.509
1.0,USD,2017-06-14,PLN,3.7461
1.0,USD,2017-06-14,RON,4.0761
1.0,USD,2017-06-14,RUB,57.078
1.0,USD,2017-06-14,SEK,8.6984
1.0,USD,2017-06-14,SGD,1.3797
1.0,USD,2017-06-14,THB,33.94
1.0,USD,2017-06-14,TRY,3.5135
1.0,USD,2017-06-14,ZAR,12.7374
