amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-05-30,AUD,1.3123
1.0,USD,2006-05-30,BGN,1.5233
1.0,USD,2006-05-30,CAD,1.1012
1.0,USD,2006-05-30,CHF,1.2139
1.0,USD,2006-05-30,CNY,8.0284
1.0,USD,2006-05-30,CYP,0.44785
1.0,USD,2006-05-30,CZK,21.967
1.0,USD,2006-05-30,DKK,5.8083
1.0,USD,2006-05-30,EEK,12.1868
1.0,USD,2006-05-30,EUR,0.77888
1.0,USD,2006-05-30,GBP,0.5333
1.0,USD,2006-05-30,HKD,7.7576
1.0,USD,2006-05-30,HRK,5.6617
1.0,USD,2006-05-30,HUF,203.68
1.0,USD,2006-05-30,IDR,9190.0
1.0,USD,2006-05-30,ISK,72.132
1.0,USD,2006-05-30,JPY,112.2
1.0,USD,2006-05-30,KRW,945.8
1.0,USD,2006-05-30,LTL,2.6893
1.0,USD,2006-05-30,LVL,0.54202
1.0,USD,2006-05-30,MTL,0.33437
1.0,USD,2006-05-30,MYR,3.619
1.0,USD,2006-05-30,NOK,6.0947
1.0,USD,2006-05-30,NZD,1.562
1.0,USD,2006-05-30,PHP,52.585
1.0,USD,2006-05-30,PLN,3.0628
1.0,USD,2006-05-30,RON,2.7479
1.0,USD,2006-05-30,RUB,26.99
1.0,USD,2006-05-30,SEK,7.2222
1.0,USD,2006-05-30,SGD,1.5754
1.0,USD,2006-05-30,SIT,186.65
1.0,USD,2006-05-30,SKK,29.356
1.0,USD,2006-05-30,THB,38.15
1.0,USD,2006-05-30,TRY,1.5488
1.0,USD,2006-05-30,ZAR,6.5675
