amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-11-14,AUD,1.3073
1.0,USD,2006-11-14,BGN,1.5251
1.0,USD,2006-11-14,CAD,1.1386
1.0,USD,2006-11-14,CHF,1.2442
1.0,USD,2006-11-14,CNY,7.8669
1.0,USD,2006-11-14,CYP,0.45048
1.0,USD,2006-11-14,CZK,21.886
1.0,USD,2006-11-14,DKK,5.8164
1.0,USD,2006-11-14,EEK,12.201
1.0,USD,2006-11-14,EUR,0.77979
1.0,USD,2006-11-14,GBP,0.52718
1.0,USD,2006-11-14,HKD,7.7852
1.0,USD,2006-11-14,HRK,5.7155
1.0,USD,2006-11-14,HUF,201.48
1.0,USD,2006-11-14,IDR,9128.0
1.0,USD,2006-11-14,ISK,70.165
1.0,USD,2006-11-14,JPY,117.65
1.0,USD,2006-11-14,KRW,937.05
1.0,USD,2006-11-14,LTL,2.6925
1.0,USD,2006-11-14,LVL,0.54297
1.0,USD,2006-11-14,MTL,0.33476
1.0,USD,2006-11-14,MYR,3.6385
1.0,USD,2006-11-14,NOK,6.4036
1.0,USD,2006-11-14,NZD,1.5157
1.0,USD,2006-11-14,PHP,49.89
1.0,USD,2006-11-14,PLN,2.9743
1.0,USD,2006-11-14,RON,2.7328
1.0,USD,2006-11-14,RUB,26.658
1.0,USD,2006-11-14,SEK,7.0745
1.0,USD,2006-11-14,SGD,1.5565
1.0,USD,2006-11-14,SIT,186.88
1.0,USD,2006-11-14,SKK,28.053
1.0,USD,2006-11-14,THB,36.404
1.0,USD,2006-11-14,TRY,1.4477
1.0,USD,2006-11-14,ZAR,7.2598
