amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-04-12,AUD,1.3116
1.0,USD,2021-04-12,BGN,1.643
1.0,USD,2021-04-12,BRL,5.667
1.0,USD,2021-04-12,CAD,1.2543
1.0,USD,2021-04-12,CHF,0.92389
1.0,USD,2021-04-12,CNY,6.5446
1.0,USD,2021-04-12,CZK,21.867
1.0,USD,2021-04-12,DKK,6.2474
1.0,USD,2021-04-12,EUR,0.84005
1.0,USD,2021-04-12,GBP,0.7268
1.0,USD,2021-04-12,HKD,7.7759
1.0,USD,2021-04-12,HRK,6.3569
1.0,USD,2021-04-12,HUF,299.42
1.0,USD,2021-04-12,IDR,14610.0
1.0,USD,2021-04-12,ILS,3.2918
1.0,USD,2021-04-12,INR,75.017
1.0,USD,2021-04-12,ISK,127.6
1.0,USD,2021-04-12,JPY,109.38
1.0,USD,2021-04-12,KRW,1124.38
1.0,USD,2021-04-12,MXN,20.135
1.0,USD,2021-04-12,MYR,4.133
1.0,USD,2021-04-12,NOK,8.4795
1.0,USD,2021-04-12,NZD,1.4209
1.0,USD,2021-04-12,PHP,48.593
1.0,USD,2021-04-12,PLN,3.8009
1.0,USD,2021-04-12,RON,4.1333
1.0,USD,2021-04-12,RUB,77.251
1.0,USD,2021-04-12,SEK,8.5664
1.0,USD,2021-04-12,SGD,1.3411
1.0,USD,2021-04-12,THB,31.505
1.0,USD,2021-04-12,TRY,8.1517
1.0,USD,2021-04-12,ZAR,14.6067
