amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-03-11,AUD,0.97753
1.0,USD,2013-03-11,BGN,1.5052
1.0,USD,2013-03-11,BRL,1.9457
1.0,USD,2013-03-11,CAD,1.0279
1.0,USD,2013-03-11,CHF,0.95121
1.0,USD,2013-03-11,CNY,6.2185
1.0,USD,2013-03-11,CZK,19.6568
1.0,USD,2013-03-11,DKK,5.7387
1.0,USD,2013-03-11,EUR,0.76959
1.0,USD,2013-03-11,GBP,0.67212
1.0,USD,2013-03-11,HKD,7.7572
1.0,USD,2013-03-11,HRK,5.8392
1.0,USD,2013-03-11,HUF,233.49
1.0,USD,2013-03-11,IDR,9694.0
1.0,USD,2013-03-11,ILS,3.6887
1.0,USD,2013-03-11,INR,54.413
1.0,USD,2013-03-11,JPY,96.13
1.0,USD,2013-03-11,KRW,1097.74
1.0,USD,2013-03-11,LTL,2.6572
1.0,USD,2013-03-11,LVL,0.53933
1.0,USD,2013-03-11,MXN,12.6
1.0,USD,2013-03-11,MYR,3.1102
1.0,USD,2013-03-11,NOK,5.7246
1.0,USD,2013-03-11,NZD,1.2169
1.0,USD,2013-03-11,PHP,40.74
1.0,USD,2013-03-11,PLN,3.1916
1.0,USD,2013-03-11,RON,3.3645
1.0,USD,2013-03-11,RUB,30.785
1.0,USD,2013-03-11,SEK,6.4076
1.0,USD,2013-03-11,SGD,1.2495
1.0,USD,2013-03-11,THB,29.73
1.0,USD,2013-03-11,TRY,1.8038
1.0,USD,2013-03-11,ZAR,9.1573
