amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-09-05,AUD,1.8366
1.0,USD,2002-09-05,BGN,1.9526
1.0,USD,2002-09-05,CAD,1.573
1.0,USD,2002-09-05,CHF,1.4619
1.0,USD,2002-09-05,CYP,0.57464
1.0,USD,2002-09-05,CZK,30.403
1.0,USD,2002-09-05,DKK,7.4455
1.0,USD,2002-09-05,EEK,15.6858
1.0,USD,2002-09-05,EUR,1.0025
1.0,USD,2002-09-05,GBP,0.63699
1.0,USD,2002-09-05,HKD,7.8
1.0,USD,2002-09-05,HUF,245.8
1.0,USD,2002-09-05,ISK,87.07
1.0,USD,2002-09-05,JPY,117.63
1.0,USD,2002-09-05,KRW,1186.01
1.0,USD,2002-09-05,LTL,3.4613
1.0,USD,2002-09-05,LVL,0.59689
1.0,USD,2002-09-05,MTL,0.41534
1.0,USD,2002-09-05,NOK,7.4
1.0,USD,2002-09-05,NZD,2.1429
1.0,USD,2002-09-05,PLN,4.1372
1.0,USD,2002-09-05,ROL,32984.0
1.0,USD,2002-09-05,SEK,9.3184
1.0,USD,2002-09-05,SGD,1.745
1.0,USD,2002-09-05,SIT,228.46
1.0,USD,2002-09-05,SKK,43.473
1.0,USD,2002-09-05,TRL,1626065.0
1.0,USD,2002-09-05,ZAR,10.576
