amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-09-23,AUD,1.8291
1.0,USD,2002-09-23,BGN,1.9813
1.0,USD,2002-09-23,CAD,1.5736
1.0,USD,2002-09-23,CHF,1.4888
1.0,USD,2002-09-23,CYP,0.58382
1.0,USD,2002-09-23,CZK,30.732
1.0,USD,2002-09-23,DKK,7.5574
1.0,USD,2002-09-23,EEK,15.9156
1.0,USD,2002-09-23,EUR,1.0172
1.0,USD,2002-09-23,GBP,0.64276
1.0,USD,2002-09-23,HKD,7.7999
1.0,USD,2002-09-23,HUF,247.33
1.0,USD,2002-09-23,ISK,87.56
1.0,USD,2002-09-23,JPY,123.12
1.0,USD,2002-09-23,KRW,1220.5
1.0,USD,2002-09-23,LTL,3.5119
1.0,USD,2002-09-23,LVL,0.60421
1.0,USD,2002-09-23,MTL,0.4203
1.0,USD,2002-09-23,NOK,7.4814
1.0,USD,2002-09-23,NZD,2.1221
1.0,USD,2002-09-23,PLN,4.1324
1.0,USD,2002-09-23,ROL,33219.0
1.0,USD,2002-09-23,SEK,9.2137
1.0,USD,2002-09-23,SGD,1.7757
1.0,USD,2002-09-23,SIT,232.07
1.0,USD,2002-09-23,SKK,43.386
1.0,USD,2002-09-23,TRL,1654969.0
1.0,USD,2002-09-23,ZAR,10.6305
