amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-09-30,AUD,1.8358
1.0,USD,2002-09-30,BGN,1.9745
1.0,USD,2002-09-30,CAD,1.5787
1.0,USD,2002-09-30,CHF,1.4818
1.0,USD,2002-09-30,CYP,0.58147
1.0,USD,2002-09-30,CZK,30.715
1.0,USD,2002-09-30,DKK,7.5329
1.0,USD,2002-09-30,EEK,15.8688
1.0,USD,2002-09-30,EUR,1.0142
1.0,USD,2002-09-30,GBP,0.63844
1.0,USD,2002-09-30,HKD,7.7997
1.0,USD,2002-09-30,HUF,247.26
1.0,USD,2002-09-30,ISK,86.69
1.0,USD,2002-09-30,JPY,121.37
1.0,USD,2002-09-30,KRW,1222.0
1.0,USD,2002-09-30,LTL,3.5012
1.0,USD,2002-09-30,LVL,0.60254
1.0,USD,2002-09-30,MTL,0.41897
1.0,USD,2002-09-30,NOK,7.4457
1.0,USD,2002-09-30,NZD,2.1233
1.0,USD,2002-09-30,PLN,4.1507
1.0,USD,2002-09-30,ROL,33041.0
1.0,USD,2002-09-30,SEK,9.2815
1.0,USD,2002-09-30,SGD,1.7791
1.0,USD,2002-09-30,SIT,231.54
1.0,USD,2002-09-30,SKK,42.399
1.0,USD,2002-09-30,TRL,1660243.0
1.0,USD,2002-09-30,ZAR,10.5555
