amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-03-11,AUD,1.3664
1.0,USD,2022-03-11,BGN,1.7796
1.0,USD,2022-03-11,BRL,5.0116
1.0,USD,2022-03-11,CAD,1.2761
1.0,USD,2022-03-11,CHF,0.93085
1.0,USD,2022-03-11,CNY,6.336
1.0,USD,2022-03-11,CZK,22.942
1.0,USD,2022-03-11,DKK,6.77
1.0,USD,2022-03-11,EUR,0.90992
1.0,USD,2022-03-11,GBP,0.76406
1.0,USD,2022-03-11,HKD,7.8259
1.0,USD,2022-03-11,HRK,6.8893
1.0,USD,2022-03-11,HUF,346.61
1.0,USD,2022-03-11,IDR,14283.0
1.0,USD,2022-03-11,ILS,3.2469
1.0,USD,2022-03-11,INR,76.424
1.0,USD,2022-03-11,ISK,131.85
1.0,USD,2022-03-11,JPY,116.89
1.0,USD,2022-03-11,KRW,1232.07
1.0,USD,2022-03-11,MXN,20.884
1.0,USD,2022-03-11,MYR,4.1945
1.0,USD,2022-03-11,NOK,8.9202
1.0,USD,2022-03-11,NZD,1.4607
1.0,USD,2022-03-11,PHP,52.285
1.0,USD,2022-03-11,PLN,4.3512
1.0,USD,2022-03-11,RON,4.5032
1.0,USD,2022-03-11,SEK,9.687
1.0,USD,2022-03-11,SGD,1.3602
1.0,USD,2022-03-11,THB,33.25
1.0,USD,2022-03-11,TRY,14.7911
1.0,USD,2022-03-11,ZAR,15.0042
