amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-03-10,AUD,1.3631
1.0,USD,2022-03-10,BGN,1.7645
1.0,USD,2022-03-10,BRL,5.0485
1.0,USD,2022-03-10,CAD,1.2801
1.0,USD,2022-03-10,CHF,0.92656
1.0,USD,2022-03-10,CNY,6.3211
1.0,USD,2022-03-10,CZK,22.84
1.0,USD,2022-03-10,DKK,6.7125
1.0,USD,2022-03-10,EUR,0.9022
1.0,USD,2022-03-10,GBP,0.75943
1.0,USD,2022-03-10,HKD,7.821
1.0,USD,2022-03-10,HRK,6.8265
1.0,USD,2022-03-10,HUF,344.31
1.0,USD,2022-03-10,IDR,14277.0
1.0,USD,2022-03-10,ILS,3.2677
1.0,USD,2022-03-10,INR,76.335
1.0,USD,2022-03-10,ISK,131.27
1.0,USD,2022-03-10,JPY,115.97
1.0,USD,2022-03-10,KRW,1227.43
1.0,USD,2022-03-10,MXN,21.035
1.0,USD,2022-03-10,MYR,4.1875
1.0,USD,2022-03-10,NOK,8.9489
1.0,USD,2022-03-10,NZD,1.4602
1.0,USD,2022-03-10,PHP,52.17
1.0,USD,2022-03-10,PLN,4.3521
1.0,USD,2022-03-10,RON,4.4651
1.0,USD,2022-03-10,SEK,9.6601
1.0,USD,2022-03-10,SGD,1.3585
1.0,USD,2022-03-10,THB,33.12
1.0,USD,2022-03-10,TRY,14.9531
1.0,USD,2022-03-10,ZAR,15.0906
