amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-09-06,AUD,1.2123
1.0,USD,2007-09-06,BGN,1.4308
1.0,USD,2007-09-06,CAD,1.0559
1.0,USD,2007-09-06,CHF,1.2018
1.0,USD,2007-09-06,CNY,7.5384
1.0,USD,2007-09-06,CYP,0.42739
1.0,USD,2007-09-06,CZK,20.198
1.0,USD,2007-09-06,DKK,5.4482
1.0,USD,2007-09-06,EEK,11.4468
1.0,USD,2007-09-06,EUR,0.73158
1.0,USD,2007-09-06,GBP,0.4955
1.0,USD,2007-09-06,HKD,7.7907
1.0,USD,2007-09-06,HRK,5.357
1.0,USD,2007-09-06,HUF,186.99
1.0,USD,2007-09-06,IDR,9397.0
1.0,USD,2007-09-06,ISK,64.687
1.0,USD,2007-09-06,JPY,115.09
1.0,USD,2007-09-06,KRW,939.15
1.0,USD,2007-09-06,LTL,2.526
1.0,USD,2007-09-06,LVL,0.51145
1.0,USD,2007-09-06,MTL,0.31407
1.0,USD,2007-09-06,MYR,3.5033
1.0,USD,2007-09-06,NOK,5.785
1.0,USD,2007-09-06,NZD,1.4506
1.0,USD,2007-09-06,PHP,46.55
1.0,USD,2007-09-06,PLN,2.7946
1.0,USD,2007-09-06,RON,2.4314
1.0,USD,2007-09-06,RUB,25.657
1.0,USD,2007-09-06,SEK,6.8366
1.0,USD,2007-09-06,SGD,1.5262
1.0,USD,2007-09-06,SKK,24.702
1.0,USD,2007-09-06,THB,32.545
1.0,USD,2007-09-06,TRY,1.3037
1.0,USD,2007-09-06,ZAR,7.2361
