amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-09-09,AUD,1.0867
1.0,USD,2013-09-09,BGN,1.4823
1.0,USD,2013-09-09,BRL,2.3027
1.0,USD,2013-09-09,CAD,1.0383
1.0,USD,2013-09-09,CHF,0.93603
1.0,USD,2013-09-09,CNY,6.121
1.0,USD,2013-09-09,CZK,19.5794
1.0,USD,2013-09-09,DKK,5.6533
1.0,USD,2013-09-09,EUR,0.75792
1.0,USD,2013-09-09,GBP,0.63764
1.0,USD,2013-09-09,HKD,7.7553
1.0,USD,2013-09-09,HRK,5.7535
1.0,USD,2013-09-09,HUF,227.7
1.0,USD,2013-09-09,IDR,11458.0
1.0,USD,2013-09-09,ILS,3.6234
1.0,USD,2013-09-09,INR,65.242
1.0,USD,2013-09-09,JPY,99.51
1.0,USD,2013-09-09,KRW,1084.25
1.0,USD,2013-09-09,LTL,2.6169
1.0,USD,2013-09-09,LVL,0.53236
1.0,USD,2013-09-09,MXN,13.1815
1.0,USD,2013-09-09,MYR,3.2915
1.0,USD,2013-09-09,NOK,6.08
1.0,USD,2013-09-09,NZD,1.2494
1.0,USD,2013-09-09,PHP,44.034
1.0,USD,2013-09-09,PLN,3.2386
1.0,USD,2013-09-09,RON,3.3886
1.0,USD,2013-09-09,RUB,33.276
1.0,USD,2013-09-09,SEK,6.6312
1.0,USD,2013-09-09,SGD,1.2717
1.0,USD,2013-09-09,THB,32.195
1.0,USD,2013-09-09,TRY,2.043
1.0,USD,2013-09-09,ZAR,10.0226
