amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-11-18,AUD,1.4888
1.0,USD,2022-11-18,BGN,1.8867
1.0,USD,2022-11-18,BRL,5.3511
1.0,USD,2022-11-18,CAD,1.3352
1.0,USD,2022-11-18,CHF,0.95321
1.0,USD,2022-11-18,CNY,7.1185
1.0,USD,2022-11-18,CZK,23.491
1.0,USD,2022-11-18,DKK,7.1759
1.0,USD,2022-11-18,EUR,0.96469
1.0,USD,2022-11-18,GBP,0.83989
1.0,USD,2022-11-18,HKD,7.8229
1.0,USD,2022-11-18,HRK,7.2752
1.0,USD,2022-11-18,HUF,393.03
1.0,USD,2022-11-18,IDR,15651.0
1.0,USD,2022-11-18,ILS,3.4642
1.0,USD,2022-11-18,INR,81.7
1.0,USD,2022-11-18,ISK,143.64
1.0,USD,2022-11-18,JPY,140.0
1.0,USD,2022-11-18,KRW,1339.98
1.0,USD,2022-11-18,MXN,19.4501
1.0,USD,2022-11-18,MYR,4.5535
1.0,USD,2022-11-18,NOK,10.1158
1.0,USD,2022-11-18,NZD,1.6165
1.0,USD,2022-11-18,PHP,57.312
1.0,USD,2022-11-18,PLN,4.5372
1.0,USD,2022-11-18,RON,4.7668
1.0,USD,2022-11-18,SEK,10.5928
1.0,USD,2022-11-18,SGD,1.3727
1.0,USD,2022-11-18,THB,35.76
1.0,USD,2022-11-18,TRY,18.6194
1.0,USD,2022-11-18,ZAR,17.2757
