amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-06-07,AUD,0.93482
1.0,USD,2011-06-07,BGN,1.3348
1.0,USD,2011-06-07,BRL,1.5779
1.0,USD,2011-06-07,CAD,0.97577
1.0,USD,2011-06-07,CHF,0.83518
1.0,USD,2011-06-07,CNY,6.4812
1.0,USD,2011-06-07,CZK,16.5295
1.0,USD,2011-06-07,DKK,5.0893
1.0,USD,2011-06-07,EUR,0.6825
1.0,USD,2011-06-07,GBP,0.6091
1.0,USD,2011-06-07,HKD,7.7789
1.0,USD,2011-06-07,HRK,5.0784
1.0,USD,2011-06-07,HUF,181.16
1.0,USD,2011-06-07,IDR,8512.0
1.0,USD,2011-06-07,ILS,3.364
1.0,USD,2011-06-07,INR,44.68
1.0,USD,2011-06-07,JPY,80.23
1.0,USD,2011-06-07,KRW,1083.05
1.0,USD,2011-06-07,LTL,2.3565
1.0,USD,2011-06-07,LVL,0.48389
1.0,USD,2011-06-07,MXN,11.714
1.0,USD,2011-06-07,MYR,3.007
1.0,USD,2011-06-07,NOK,5.3505
1.0,USD,2011-06-07,NZD,1.2174
1.0,USD,2011-06-07,PHP,43.217
1.0,USD,2011-06-07,PLN,2.695
1.0,USD,2011-06-07,RON,2.8351
1.0,USD,2011-06-07,RUB,27.754
1.0,USD,2011-06-07,SEK,6.1481
1.0,USD,2011-06-07,SGD,1.2277
1.0,USD,2011-06-07,THB,30.28
1.0,USD,2011-06-07,TRY,1.5826
1.0,USD,2011-06-07,ZAR,6.7431
