amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-05-21,AUD,1.297
1.0,USD,2009-05-21,BGN,1.4202
1.0,USD,2009-05-21,BRL,2.0357
1.0,USD,2009-05-21,CAD,1.144
1.0,USD,2009-05-21,CHF,1.1019
1.0,USD,2009-05-21,CNY,6.8247
1.0,USD,2009-05-21,CZK,19.4082
1.0,USD,2009-05-21,DKK,5.4069
1.0,USD,2009-05-21,EEK,11.362
1.0,USD,2009-05-21,EUR,0.72616
1.0,USD,2009-05-21,GBP,0.6383
1.0,USD,2009-05-21,HKD,7.7523
1.0,USD,2009-05-21,HRK,5.313
1.0,USD,2009-05-21,HUF,202.19
1.0,USD,2009-05-21,IDR,10373.0
1.0,USD,2009-05-21,INR,47.28
1.0,USD,2009-05-21,JPY,95.01
1.0,USD,2009-05-21,KRW,1248.67
1.0,USD,2009-05-21,LTL,2.5073
1.0,USD,2009-05-21,LVL,0.51485
1.0,USD,2009-05-21,MXN,13.066
1.0,USD,2009-05-21,MYR,3.5295
1.0,USD,2009-05-21,NOK,6.418
1.0,USD,2009-05-21,NZD,1.6541
1.0,USD,2009-05-21,PHP,47.243
1.0,USD,2009-05-21,PLN,3.1922
1.0,USD,2009-05-21,RON,3.0277
1.0,USD,2009-05-21,RUB,31.506
1.0,USD,2009-05-21,SEK,7.5867
1.0,USD,2009-05-21,SGD,1.4585
1.0,USD,2009-05-21,THB,34.385
1.0,USD,2009-05-21,TRY,1.5375
1.0,USD,2009-05-21,ZAR,8.443
