amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-06-19,AUD,1.662
1.0,USD,2000-06-19,CAD,1.4671
1.0,USD,2000-06-19,CHF,1.6201
1.0,USD,2000-06-19,CYP,0.59663
1.0,USD,2000-06-19,CZK,37.355
1.0,USD,2000-06-19,DKK,7.7362
1.0,USD,2000-06-19,EEK,16.2309
1.0,USD,2000-06-19,EUR,1.0373
1.0,USD,2000-06-19,GBP,0.6611
1.0,USD,2000-06-19,HKD,7.7953
1.0,USD,2000-06-19,HUF,269.53
1.0,USD,2000-06-19,ISK,75.591
1.0,USD,2000-06-19,JPY,105.66
1.0,USD,2000-06-19,KRW,1122.3
1.0,USD,2000-06-19,LTL,4.001
1.0,USD,2000-06-19,LVL,0.59595
1.0,USD,2000-06-19,MTL,0.42832
1.0,USD,2000-06-19,NOK,8.5757
1.0,USD,2000-06-19,NZD,2.1106
1.0,USD,2000-06-19,PLN,4.4035
1.0,USD,2000-06-19,ROL,21087.0
1.0,USD,2000-06-19,SEK,8.6167
1.0,USD,2000-06-19,SGD,1.7313
1.0,USD,2000-06-19,SIT,214.8
1.0,USD,2000-06-19,SKK,44.029
1.0,USD,2000-06-19,TRL,613171.0
1.0,USD,2000-06-19,ZAR,6.8525
