amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-06-26,AUD,1.6819
1.0,USD,2000-06-26,CAD,1.4874
1.0,USD,2000-06-26,CHF,1.6595
1.0,USD,2000-06-26,CYP,0.61527
1.0,USD,2000-06-26,CZK,38.426
1.0,USD,2000-06-26,DKK,7.9945
1.0,USD,2000-06-26,EEK,16.7756
1.0,USD,2000-06-26,EUR,1.0722
1.0,USD,2000-06-26,GBP,0.66635
1.0,USD,2000-06-26,HKD,7.7947
1.0,USD,2000-06-26,HUF,278.6
1.0,USD,2000-06-26,ISK,77.442
1.0,USD,2000-06-26,JPY,105.48
1.0,USD,2000-06-26,KRW,1118.53
1.0,USD,2000-06-26,LTL,4.0026
1.0,USD,2000-06-26,LVL,0.60062
1.0,USD,2000-06-26,MTL,0.43658
1.0,USD,2000-06-26,NOK,8.7692
1.0,USD,2000-06-26,NZD,2.1327
1.0,USD,2000-06-26,PLN,4.458
1.0,USD,2000-06-26,ROL,21225.0
1.0,USD,2000-06-26,SEK,8.8817
1.0,USD,2000-06-26,SGD,1.7345
1.0,USD,2000-06-26,SIT,222.05
1.0,USD,2000-06-26,SKK,45.626
1.0,USD,2000-06-26,TRL,623893.0
1.0,USD,2000-06-26,ZAR,6.8699
