amount,base_currency,date,currency,exchange_rate
1.0,USD,2005-09-02,AUD,1.3086
1.0,USD,2005-09-02,BGN,1.5595
1.0,USD,2005-09-02,CAD,1.1869
1.0,USD,2005-09-02,CHF,1.2309
1.0,USD,2005-09-02,CNY,8.0935
1.0,USD,2005-09-02,CYP,0.45682
1.0,USD,2005-09-02,CZK,23.351
1.0,USD,2005-09-02,DKK,5.9458
1.0,USD,2005-09-02,EEK,12.4764
1.0,USD,2005-09-02,EUR,0.79738
1.0,USD,2005-09-02,GBP,0.54366
1.0,USD,2005-09-02,HKD,7.7677
1.0,USD,2005-09-02,HRK,5.9309
1.0,USD,2005-09-02,HUF,194.44
1.0,USD,2005-09-02,IDR,10350.0
1.0,USD,2005-09-02,ISK,61.215
1.0,USD,2005-09-02,JPY,109.77
1.0,USD,2005-09-02,KRW,1023.8
1.0,USD,2005-09-02,LTL,2.7532
1.0,USD,2005-09-02,LVL,0.55506
1.0,USD,2005-09-02,MTL,0.34232
1.0,USD,2005-09-02,MYR,3.7643
1.0,USD,2005-09-02,NOK,6.2056
1.0,USD,2005-09-02,NZD,1.4158
1.0,USD,2005-09-02,PHP,56.105
1.0,USD,2005-09-02,PLN,3.1682
1.0,USD,2005-09-02,RON,2.8004
1.0,USD,2005-09-02,RUB,28.266
1.0,USD,2005-09-02,SEK,7.4081
1.0,USD,2005-09-02,SGD,1.6766
1.0,USD,2005-09-02,SIT,190.94
1.0,USD,2005-09-02,SKK,30.727
1.0,USD,2005-09-02,THB,41.058
1.0,USD,2005-09-02,TRY,1.3348
1.0,USD,2005-09-02,ZAR,6.2517
