amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-12-06,AUD,1.2884
1.0,USD,2004-12-06,BGN,1.4558
1.0,USD,2004-12-06,CAD,1.1963
1.0,USD,2004-12-06,CHF,1.1367
1.0,USD,2004-12-06,CYP,0.43104
1.0,USD,2004-12-06,CZK,22.915
1.0,USD,2004-12-06,DKK,5.5294
1.0,USD,2004-12-06,EEK,11.6461
1.0,USD,2004-12-06,EUR,0.74432
1.0,USD,2004-12-06,GBP,0.51492
1.0,USD,2004-12-06,HKD,7.771
1.0,USD,2004-12-06,HUF,182.72
1.0,USD,2004-12-06,ISK,62.516
1.0,USD,2004-12-06,JPY,102.32
1.0,USD,2004-12-06,KRW,1040.85
1.0,USD,2004-12-06,LTL,2.57
1.0,USD,2004-12-06,LVL,0.51284
1.0,USD,2004-12-06,MTL,0.3217
1.0,USD,2004-12-06,NOK,6.061
1.0,USD,2004-12-06,NZD,1.3838
1.0,USD,2004-12-06,PLN,3.1044
1.0,USD,2004-12-06,ROL,28301.0
1.0,USD,2004-12-06,SEK,6.6239
1.0,USD,2004-12-06,SGD,1.6342
1.0,USD,2004-12-06,SIT,178.52
1.0,USD,2004-12-06,SKK,29.129
1.0,USD,2004-12-06,TRL,1398065.0
1.0,USD,2004-12-06,ZAR,5.7152
