amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-12-30,AUD,1.2893
1.0,USD,2004-12-30,BGN,1.4377
1.0,USD,2004-12-30,CAD,1.2116
1.0,USD,2004-12-30,CHF,1.135
1.0,USD,2004-12-30,CYP,0.42605
1.0,USD,2004-12-30,CZK,22.343
1.0,USD,2004-12-30,DKK,5.4676
1.0,USD,2004-12-30,EEK,11.5015
1.0,USD,2004-12-30,EUR,0.73508
1.0,USD,2004-12-30,GBP,0.52102
1.0,USD,2004-12-30,HKD,7.7767
1.0,USD,2004-12-30,HUF,180.56
1.0,USD,2004-12-30,ISK,61.541
1.0,USD,2004-12-30,JPY,103.67
1.0,USD,2004-12-30,KRW,1041.65
1.0,USD,2004-12-30,LTL,2.5381
1.0,USD,2004-12-30,LVL,0.51308
1.0,USD,2004-12-30,MTL,0.31946
1.0,USD,2004-12-30,NOK,6.0596
1.0,USD,2004-12-30,NZD,1.3978
1.0,USD,2004-12-30,PLN,2.9947
1.0,USD,2004-12-30,ROL,29010.0
1.0,USD,2004-12-30,SEK,6.6271
1.0,USD,2004-12-30,SGD,1.6381
1.0,USD,2004-12-30,SIT,176.23
1.0,USD,2004-12-30,SKK,28.455
1.0,USD,2004-12-30,TRL,1344458.0
1.0,USD,2004-12-30,ZAR,5.6648
