amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-11-03,AUD,1.1154
1.0,USD,2009-11-03,BGN,1.3343
1.0,USD,2009-11-03,BRL,1.7672
1.0,USD,2009-11-03,CAD,1.0802
1.0,USD,2009-11-03,CHF,1.0316
1.0,USD,2009-11-03,CNY,6.828
1.0,USD,2009-11-03,CZK,17.9281
1.0,USD,2009-11-03,DKK,5.0772
1.0,USD,2009-11-03,EEK,10.6744
1.0,USD,2009-11-03,EUR,0.68222
1.0,USD,2009-11-03,GBP,0.61304
1.0,USD,2009-11-03,HKD,7.7503
1.0,USD,2009-11-03,HRK,4.9443
1.0,USD,2009-11-03,HUF,189.79
1.0,USD,2009-11-03,IDR,9645.0
1.0,USD,2009-11-03,INR,47.395
1.0,USD,2009-11-03,JPY,90.22
1.0,USD,2009-11-03,KRW,1183.49
1.0,USD,2009-11-03,LTL,2.3556
1.0,USD,2009-11-03,LVL,0.48383
1.0,USD,2009-11-03,MXN,13.321
1.0,USD,2009-11-03,MYR,3.4305
1.0,USD,2009-11-03,NOK,5.8081
1.0,USD,2009-11-03,NZD,1.4
1.0,USD,2009-11-03,PHP,47.752
1.0,USD,2009-11-03,PLN,2.924
1.0,USD,2009-11-03,RON,2.9346
1.0,USD,2009-11-03,RUB,29.369
1.0,USD,2009-11-03,SEK,7.1384
1.0,USD,2009-11-03,SGD,1.4016
1.0,USD,2009-11-03,THB,33.476
1.0,USD,2009-11-03,TRY,1.5084
1.0,USD,2009-11-03,ZAR,7.8885
