amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-11-09,AUD,1.0772
1.0,USD,2009-11-09,BGN,1.3053
1.0,USD,2009-11-09,BRL,1.7065
1.0,USD,2009-11-09,CAD,1.0627
1.0,USD,2009-11-09,CHF,1.0079
1.0,USD,2009-11-09,CNY,6.8267
1.0,USD,2009-11-09,CZK,17.0702
1.0,USD,2009-11-09,DKK,4.9662
1.0,USD,2009-11-09,EEK,10.4422
1.0,USD,2009-11-09,EUR,0.66738
1.0,USD,2009-11-09,GBP,0.5964
1.0,USD,2009-11-09,HKD,7.7495
1.0,USD,2009-11-09,HRK,4.8512
1.0,USD,2009-11-09,HUF,182.02
1.0,USD,2009-11-09,IDR,9410.0
1.0,USD,2009-11-09,INR,46.447
1.0,USD,2009-11-09,JPY,89.97
1.0,USD,2009-11-09,KRW,1160.74
1.0,USD,2009-11-09,LTL,2.3043
1.0,USD,2009-11-09,LVL,0.47297
1.0,USD,2009-11-09,MXN,13.3896
1.0,USD,2009-11-09,MYR,3.3803
1.0,USD,2009-11-09,NOK,5.619
1.0,USD,2009-11-09,NZD,1.3528
1.0,USD,2009-11-09,PHP,46.897
1.0,USD,2009-11-09,PLN,2.815
1.0,USD,2009-11-09,RON,2.8681
1.0,USD,2009-11-09,RUB,28.755
1.0,USD,2009-11-09,SEK,6.8743
1.0,USD,2009-11-09,SGD,1.3864
1.0,USD,2009-11-09,THB,33.313
1.0,USD,2009-11-09,TRY,1.4756
1.0,USD,2009-11-09,ZAR,7.4177
