amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-12-17,AUD,1.0127
1.0,USD,2010-12-17,BGN,1.475
1.0,USD,2010-12-17,BRL,1.7074
1.0,USD,2010-12-17,CAD,1.0074
1.0,USD,2010-12-17,CHF,0.96063
1.0,USD,2010-12-17,CNY,6.6555
1.0,USD,2010-12-17,CZK,19.0181
1.0,USD,2010-12-17,DKK,5.6183
1.0,USD,2010-12-17,EEK,11.7998
1.0,USD,2010-12-17,EUR,0.75415
1.0,USD,2010-12-17,GBP,0.64242
1.0,USD,2010-12-17,HKD,7.7771
1.0,USD,2010-12-17,HRK,5.5715
1.0,USD,2010-12-17,HUF,205.69
1.0,USD,2010-12-17,IDR,9032.0
1.0,USD,2010-12-17,INR,45.342
1.0,USD,2010-12-17,JPY,83.91
1.0,USD,2010-12-17,KRW,1156.37
1.0,USD,2010-12-17,LTL,2.6039
1.0,USD,2010-12-17,LVL,0.53529
1.0,USD,2010-12-17,MXN,12.428
1.0,USD,2010-12-17,MYR,3.1315
1.0,USD,2010-12-17,NOK,5.9521
1.0,USD,2010-12-17,NZD,1.3557
1.0,USD,2010-12-17,PHP,44.296
1.0,USD,2010-12-17,PLN,3.0014
1.0,USD,2010-12-17,RON,3.2379
1.0,USD,2010-12-17,RUB,30.707
1.0,USD,2010-12-17,SEK,6.8041
1.0,USD,2010-12-17,SGD,1.3143
1.0,USD,2010-12-17,THB,30.152
1.0,USD,2010-12-17,TRY,1.5363
1.0,USD,2010-12-17,ZAR,6.8311
