amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-12-30,AUD,0.98486
1.0,USD,2010-12-30,BGN,1.4727
1.0,USD,2010-12-30,BRL,1.6703
1.0,USD,2010-12-30,CAD,0.99962
1.0,USD,2010-12-30,CHF,0.93938
1.0,USD,2010-12-30,CNY,6.6008
1.0,USD,2010-12-30,CZK,19.006
1.0,USD,2010-12-30,DKK,5.6133
1.0,USD,2010-12-30,EEK,11.7821
1.0,USD,2010-12-30,EUR,0.75301
1.0,USD,2010-12-30,GBP,0.64774
1.0,USD,2010-12-30,HKD,7.7824
1.0,USD,2010-12-30,HRK,5.5614
1.0,USD,2010-12-30,HUF,210.09
1.0,USD,2010-12-30,IDR,8986.0
1.0,USD,2010-12-30,INR,44.917
1.0,USD,2010-12-30,JPY,81.51
1.0,USD,2010-12-30,KRW,1132.58
1.0,USD,2010-12-30,LTL,2.6
1.0,USD,2010-12-30,LVL,0.53449
1.0,USD,2010-12-30,MXN,12.385
1.0,USD,2010-12-30,MYR,3.0798
1.0,USD,2010-12-30,NOK,5.8878
1.0,USD,2010-12-30,NZD,1.2957
1.0,USD,2010-12-30,PHP,43.756
1.0,USD,2010-12-30,PLN,2.9857
1.0,USD,2010-12-30,RON,3.2284
1.0,USD,2010-12-30,RUB,30.529
1.0,USD,2010-12-30,SEK,6.7871
1.0,USD,2010-12-30,SGD,1.2901
1.0,USD,2010-12-30,THB,30.155
1.0,USD,2010-12-30,TRY,1.5539
1.0,USD,2010-12-30,ZAR,6.6288
