amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-06-22,AUD,1.1431
1.0,USD,2010-06-22,BGN,1.5955
1.0,USD,2010-06-22,BRL,1.7743
1.0,USD,2010-06-22,CAD,1.0224
1.0,USD,2010-06-22,CHF,1.1113
1.0,USD,2010-06-22,CNY,6.8136
1.0,USD,2010-06-22,CZK,21.038
1.0,USD,2010-06-22,DKK,6.0711
1.0,USD,2010-06-22,EEK,12.7644
1.0,USD,2010-06-22,EUR,0.81579
1.0,USD,2010-06-22,GBP,0.68037
1.0,USD,2010-06-22,HKD,7.781
1.0,USD,2010-06-22,HRK,5.8745
1.0,USD,2010-06-22,HUF,228.77
1.0,USD,2010-06-22,IDR,9024.0
1.0,USD,2010-06-22,INR,46.291
1.0,USD,2010-06-22,JPY,90.63
1.0,USD,2010-06-22,KRW,1182.7
1.0,USD,2010-06-22,LTL,2.8168
1.0,USD,2010-06-22,LVL,0.57791
1.0,USD,2010-06-22,MXN,12.56
1.0,USD,2010-06-22,MYR,3.2145
1.0,USD,2010-06-22,NOK,6.4717
1.0,USD,2010-06-22,NZD,1.4165
1.0,USD,2010-06-22,PHP,45.683
1.0,USD,2010-06-22,PLN,3.3122
1.0,USD,2010-06-22,RON,3.452
1.0,USD,2010-06-22,RUB,31.007
1.0,USD,2010-06-22,SEK,7.7974
1.0,USD,2010-06-22,SGD,1.3824
1.0,USD,2010-06-22,THB,32.33
1.0,USD,2010-06-22,TRY,1.5635
1.0,USD,2010-06-22,ZAR,7.5699
