amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-11-15,AUD,1.9214
1.0,USD,2000-11-15,BGN,2.2642
1.0,USD,2000-11-15,CAD,1.5491
1.0,USD,2000-11-15,CHF,1.7715
1.0,USD,2000-11-15,CYP,0.6659
1.0,USD,2000-11-15,CZK,40.335
1.0,USD,2000-11-15,DKK,8.6785
1.0,USD,2000-11-15,EEK,18.2022
1.0,USD,2000-11-15,EUR,1.1633
1.0,USD,2000-11-15,GBP,0.70161
1.0,USD,2000-11-15,HKD,7.7994
1.0,USD,2000-11-15,HUF,306.55
1.0,USD,2000-11-15,ISK,87.33
1.0,USD,2000-11-15,JPY,108.45
1.0,USD,2000-11-15,KRW,1136.01
1.0,USD,2000-11-15,LTL,3.9997
1.0,USD,2000-11-15,LVL,0.62669
1.0,USD,2000-11-15,MTL,0.46068
1.0,USD,2000-11-15,NOK,9.3491
1.0,USD,2000-11-15,NZD,2.5104
1.0,USD,2000-11-15,PLN,4.5507
1.0,USD,2000-11-15,ROL,25070.0
1.0,USD,2000-11-15,SEK,10.0562
1.0,USD,2000-11-15,SGD,1.7455
1.0,USD,2000-11-15,SIT,246.0
1.0,USD,2000-11-15,SKK,49.92
1.0,USD,2000-11-15,TRL,682515.0
1.0,USD,2000-11-15,ZAR,7.6731
